timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450925.285,-35.645,3.906,-20.996,-26.367,0.000
1680450925.289,-27.344,0.000,-24.902,-50.781,0.000
1680450925.293,-19.531,3.906,-22.461,-38.086,0.000
1680450925.297,-24.902,4.395,-22.461,-12.207,0.000
1680450925.300,-31.250,5.859,-17.578,-12.207,0.000
1680450925.304,-32.715,6.836,-24.902,-25.391,0.000
1680450925.308,-28.320,-2.441,-35.645,-43.457,0.000
1680450925.312,-24.414,-0.488,-26.855,-37.598,0.000
1680450925.316,-20.508,3.906,-29.785,-16.602,0.000
1680450925.320,-29.297,-1.465,-29.297,-16.113,0.000
1680450925.324,-43.457,-5.371,-28.320,-24.414,0.000
1680450925.328,-29.297,-1.465,-26.367,-40.039,0.000
1680450925.332,-26.855,-5.371,-23.438,-45.410,0.000
1680450925.336,-32.715,-12.695,-30.273,-28.320,0.000
1680450925.339,-31.250,-8.789,-26.367,-17.578,0.000
1680450925.343,-38.086,-6.348,-19.043,-21.973,0.000
1680450925.347,-47.363,-10.254,-28.809,-35.645,0.000
1680450925.351,-44.922,-10.742,-38.574,-42.969,0.000
1680450925.355,-35.156,-13.184,-30.273,-23.926,0.000
1680450925.359,-31.738,-12.695,-21.484,-1.953,0.000
1680450925.363,-31.738,-6.348,-15.137,-12.207,0.000
1680450925.367,-23.438,-6.348,-17.090,-28.320,0.000
1680450925.371,-18.066,-10.742,-19.043,-32.715,0.000
1680450925.375,-28.320,-13.672,-21.973,-30.762,0.000
1680450925.379,-23.926,-17.090,-23.926,-13.672,0.000
1680450925.382,-13.672,-13.184,-20.996,-8.789,0.000
1680450925.386,-31.250,-9.766,-28.809,-36.133,0.000
1680450925.390,-25.391,-12.207,-28.320,-41.504,0.000
1680450925.394,-10.742,-10.254,-11.230,-26.855,0.000
1680450925.398,-27.344,-12.695,-5.371,-17.578,0.000
1680450925.402,-38.086,-18.555,-19.043,-21.484,0.000
1680450925.406,-33.691,-18.066,-29.297,-44.922,0.000
1680450925.410,-27.344,-15.625,-30.273,-50.781,0.000
1680450925.414,-24.902,-17.578,-23.438,-25.391,0.000
1680450925.418,-21.484,-19.531,-6.836,-6.348,0.000
1680450925.422,-26.855,-12.207,-9.277,-6.836,0.000
1680450925.425,-40.039,-16.602,-21.973,-23.926,0.000
1680450925.429,-32.227,-28.809,-24.902,-45.898,0.000
1680450925.433,-22.949,-27.344,-22.461,-32.227,0.000
1680450925.437,-29.785,-29.785,-19.043,-5.371,0.000
1680450925.441,-33.203,-26.855,-19.531,-5.859,0.000
1680450925.445,-40.039,-23.926,-26.855,-25.391,0.000
1680450925.449,-43.457,-30.273,-32.227,-44.434,0.000
1680450925.453,-33.203,-36.621,-24.902,-38.086,0.000
1680450925.457,-33.691,-33.691,-12.695,-21.973,0.000
1680450925.461,-41.016,-26.367,-14.160,-20.020,0.000
1680450925.464,-32.715,-20.996,-17.578,-26.855,0.000
1680450925.468,-19.531,-20.996,-20.996,-32.227,0.000
1680450925.472,-22.461,-23.438,-26.367,-24.414,0.000
1680450925.476,-27.344,-22.461,-23.926,-11.230,0.000
1680450925.480,-33.203,-22.461,-21.484,-2.441,0.000
1680450925.484,-41.016,-24.902,-23.438,-18.555,0.000
1680450925.488,-42.480,-22.461,-29.785,-47.363,0.000
1680450925.492,-34.180,-21.973,-27.344,-43.457,0.000
1680450925.496,-29.785,-19.531,-26.367,-15.625,0.000
