timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449285.160,-13.184,-26.855,-26.855,-14.160,0.000
1680449285.164,-9.766,-23.926,-29.297,-26.367,0.000
1680449285.168,-16.602,-22.461,-26.855,-53.711,0.000
1680449285.172,-21.973,-24.414,-21.973,-43.945,0.000
1680449285.176,-28.809,-23.926,-19.531,-22.461,0.000
1680449285.180,-6.836,-28.320,-22.949,-13.184,0.000
1680449285.184,-0.488,-25.879,-21.973,-19.531,0.000
1680449285.188,-31.250,-25.879,-22.461,-39.551,0.000
1680449285.192,-39.062,-28.809,-23.926,-33.691,0.000
1680449285.195,-36.133,-25.879,-24.902,-14.648,0.000
1680449285.199,-32.715,-28.809,-27.832,-9.277,0.000
1680449285.203,-32.227,-27.344,-24.902,-27.344,0.000
1680449285.207,-33.691,-19.043,-24.414,-40.527,0.000
1680449285.211,-41.504,-27.344,-33.203,-39.062,0.000
1680449285.215,-54.199,-36.621,-40.039,-52.734,0.000
1680449285.219,-40.039,-38.574,-40.527,-48.340,0.000
1680449285.223,-13.672,-33.691,-40.527,-27.344,0.000
1680449285.227,-18.555,-29.785,-36.621,-21.484,0.000
1680449285.231,-38.574,-28.809,-33.203,-45.410,0.000
1680449285.235,-52.734,-27.832,-31.738,-51.270,0.000
1680449285.238,-41.016,-25.391,-30.762,-42.480,0.000
1680449285.242,-26.367,-21.973,-30.273,-39.062,0.000
1680449285.246,-14.648,-24.414,-31.738,-34.668,0.000
1680449285.250,-25.879,-28.809,-33.203,-39.551,0.000
1680449285.254,-37.598,-26.367,-26.855,-22.949,0.000
1680449285.258,-25.391,-24.414,-23.926,-15.137,0.000
1680449285.262,-11.230,-29.785,-26.855,-20.996,0.000
1680449285.266,-8.301,-36.621,-28.809,-27.344,0.000
1680449285.270,-19.043,-34.180,-28.320,-29.785,0.000
1680449285.274,-26.367,-32.715,-24.902,-22.949,0.000
1680449285.277,-29.785,-31.738,-23.438,-15.625,0.000
1680449285.281,-45.898,-30.762,-25.391,-35.156,0.000
1680449285.285,-46.387,-32.715,-27.832,-41.992,0.000
1680449285.289,-23.926,-30.273,-30.762,-26.367,0.000
1680449285.293,-19.531,-26.855,-28.320,-9.277,0.000
1680449285.297,-20.508,-21.484,-23.438,-21.484,0.000
1680449285.301,-25.391,-20.996,-24.414,-38.574,0.000
1680449285.305,-33.203,-31.738,-28.320,-44.922,0.000
1680449285.309,-19.531,-39.062,-25.879,-36.133,0.000
1680449285.313,-35.156,-32.715,-24.902,-22.949,0.000
1680449285.317,-49.805,-29.785,-27.832,-29.785,0.000
1680449285.320,-31.738,-33.691,-30.273,-35.156,0.000
1680449285.324,-31.250,-37.109,-29.297,-41.016,0.000
1680449285.328,-47.852,-38.086,-33.691,-55.176,0.000
1680449285.332,-42.969,-37.109,-31.250,-47.852,0.000
1680449285.336,-39.551,-41.504,-27.832,-34.668,0.000
1680449285.340,-39.062,-39.062,-31.738,-28.809,0.000
1680449285.344,-27.832,-33.691,-33.691,-25.879,0.000
1680449285.348,-32.227,-35.645,-33.203,-33.691,0.000
1680449285.352,-39.551,-37.598,-29.297,-49.805,0.000
1680449285.356,-32.715,-34.180,-25.879,-28.809,0.000
1680449285.360,-16.602,-24.414,-26.855,-16.602,0.000
1680449285.363,-21.484,-20.020,-27.344,-39.551,0.000
1680449285.367,-35.156,-27.832,-32.227,-44.922,0.000
