timestamps,TP9,AF7,AF8,TP10,Right AUX
1679679917.154,-82.031,-43.945,-50.293,-57.129,0.000
1679679917.158,-140.625,-41.504,-32.715,-49.316,0.000
1679679917.162,-50.781,-16.113,-28.809,-27.832,0.000
1679679917.166,51.758,-5.859,-28.320,-25.391,0.000
1679679917.170,44.922,-23.438,-26.367,-29.785,0.000
1679679917.174,-54.199,-49.805,-35.156,-34.668,0.000
1679679917.178,-114.746,-54.688,-25.879,-34.668,0.000
1679679917.181,-36.133,-47.852,-12.207,-20.996,0.000
1679679917.185,46.387,-29.785,-29.785,-24.902,0.000
1679679917.189,33.203,-8.301,-36.133,-33.691,0.000
1679679917.193,-53.223,-21.484,-36.133,-44.922,0.000
1679679917.197,-130.371,-37.598,-39.062,-59.570,0.000
1679679917.201,-82.031,-35.156,-25.879,-41.504,0.000
1679679917.205,43.457,-30.762,-15.137,-21.973,0.000
1679679917.209,72.754,-34.180,-18.555,-24.902,0.000
1679679917.213,-30.273,-47.363,-31.738,-44.922,0.000
1679679917.217,-117.676,-48.828,-31.250,-48.828,0.000
1679679917.221,-68.848,-36.621,-27.344,-33.203,0.000
1679679917.224,46.875,-19.043,-23.926,-38.574,0.000
1679679917.228,80.566,-2.441,-22.461,-40.527,0.000
1679679917.232,3.418,-7.812,-25.391,-39.062,0.000
1679679917.236,-97.168,-31.738,-33.691,-43.945,0.000
1679679917.240,-79.102,-35.645,-29.297,-30.762,0.000
1679679917.244,34.668,-36.621,-15.137,-23.438,0.000
1679679917.248,88.379,-41.504,-15.625,-30.762,0.000
1679679917.252,24.414,-26.855,-12.207,-30.273,0.000
1679679917.256,-83.496,-28.320,-20.020,-42.480,0.000
1679679917.260,-78.125,-24.902,-40.039,-49.316,0.000
1679679917.263,13.672,-18.555,-44.434,-44.434,0.000
1679679917.267,70.312,-20.996,-42.969,-39.551,0.000
1679679917.271,24.414,-18.066,-40.039,-49.805,0.000
1679679917.275,-91.797,-37.598,-31.250,-57.617,0.000
1679679917.279,-111.328,-49.316,-20.020,-45.898,0.000
1679679917.283,10.254,-9.277,-20.508,-26.367,0.000
1679679917.287,104.004,0.488,-28.320,-11.230,0.000
1679679917.291,29.297,-30.762,-33.691,-43.457,0.000
1679679917.295,-119.629,-48.340,-37.598,-80.078,0.000
1679679917.299,-155.762,-55.664,-34.180,-73.242,0.000
1679679917.303,-37.109,-47.363,-30.273,-36.621,0.000
1679679917.306,77.148,-37.598,-22.949,-10.742,0.000
1679679917.310,41.016,-41.016,-34.668,-31.250,0.000
1679679917.314,-79.102,-44.922,-51.758,-48.828,0.000
1679679917.318,-128.418,-35.645,-42.969,-54.199,0.000
1679679917.322,-40.527,-20.996,-27.344,-44.922,0.000
1679679917.326,67.383,-22.949,-23.438,-34.180,0.000
1679679917.330,39.551,-30.762,-33.203,-41.016,0.000
1679679917.334,-86.426,-34.180,-42.480,-53.711,0.000
1679679917.338,-137.695,-41.992,-36.621,-52.246,0.000
1679679917.342,-45.410,-47.852,-24.414,-27.832,0.000
1679679917.345,57.617,-25.879,-15.137,-18.066,0.000
1679679917.349,46.875,-13.672,-20.508,-34.668,0.000
1679679917.353,-54.688,-32.715,-26.855,-41.992,0.000
1679679917.357,-132.812,-41.016,-25.391,-48.340,0.000
1679679917.361,-72.266,-24.414,-24.414,-36.133,0.000
1679679917.365,42.480,-30.273,-24.414,-24.902,0.000
1679679917.369,56.152,-33.203,-27.832,-31.250,0.000
1679679917.373,-42.969,-27.832,-30.762,-37.109,0.000
1679679917.377,-133.301,-38.086,-27.832,-49.805,0.000
1679679917.381,-86.426,-39.062,-23.926,-38.086,0.000
1679679917.385,46.387,-25.879,-25.879,-14.648,0.000
1679679917.388,82.520,-11.230,-24.902,-20.996,0.000
1679679917.392,-21.484,-32.227,-23.926,-39.062,0.000
1679679917.396,-117.676,-51.270,-32.715,-40.527,0.000
1679679917.400,-87.891,-33.691,-31.738,-23.926,0.000
1679679917.404,18.555,-24.902,-32.227,-23.926,0.000
1679679917.408,66.406,-19.531,-31.250,-39.062,0.000
1679679917.412,-9.766,-26.855,-34.180,-44.434,0.000
1679679917.416,-116.211,-36.133,-34.668,-48.828,0.000
1679679917.420,-100.098,-29.785,-25.879,-38.574,0.000
1679679917.424,27.344,-32.227,-24.414,-17.090,0.000
1679679917.428,97.168,-18.555,-27.344,-17.090,0.000
1679679917.431,16.602,-22.461,-40.527,-41.016,0.000
1679679917.435,-107.910,-54.199,-45.410,-56.641,0.000
1679679917.439,-120.605,-44.922,-35.645,-47.363,0.000
1679679917.443,-6.348,-20.508,-31.250,-29.785,0.000
