timestamps,TP9,AF7,AF8,TP10,Right AUX
1679759063.984,417.969,418.457,438.477,451.172,0.000
1679759063.988,398.438,440.918,459.473,477.051,0.000
1679759063.992,382.324,381.348,375.488,367.676,0.000
1679759063.996,346.680,287.598,273.438,232.910,0.000
1679759064.000,338.379,290.039,270.996,250.488,0.000
1679759064.004,361.328,357.422,360.352,381.348,0.000
1679759064.007,343.262,384.766,410.645,437.988,0.000
1679759064.011,318.848,333.984,335.938,329.590,0.000
1679759064.015,316.895,249.512,213.379,192.383,0.000
1679759064.019,343.750,253.906,195.801,208.496,0.000
1679759064.023,355.957,360.840,308.594,347.168,0.000
1679759064.027,338.867,398.926,393.555,423.828,0.000
1679759064.031,308.594,332.520,344.727,339.355,0.000
1679759064.035,294.922,247.559,224.609,201.660,0.000
1679759064.039,314.453,226.074,194.336,192.383,0.000
1679759064.043,320.312,288.574,278.809,304.688,0.000
1679759064.046,312.012,363.770,353.516,393.555,0.000
1679759064.051,312.988,337.402,318.848,336.426,0.000
1679759064.054,287.598,232.910,207.520,191.895,0.000
1679759064.058,252.441,201.660,159.668,140.625,0.000
1679759064.062,266.113,272.461,231.445,246.094,0.000
1679759064.066,291.016,331.055,313.965,348.145,0.000
1679759064.070,260.742,304.688,283.691,288.086,0.000
1679759064.074,230.469,208.008,177.734,145.020,0.000
1679759064.078,215.820,135.742,115.723,90.820,0.000
1679759064.082,220.703,187.012,176.758,181.152,0.000
1679759064.086,235.840,272.461,273.438,291.504,0.000
1679759064.089,219.727,258.301,261.719,261.719,0.000
1679759064.093,194.824,189.941,159.180,125.488,0.000
1679759064.097,196.777,138.184,91.797,62.012,0.000
1679759064.101,215.820,167.969,148.926,161.621,0.000
1679759064.105,217.285,232.422,252.441,288.086,0.000
1679759064.109,208.496,240.234,259.766,280.273,0.000
1679759064.113,186.523,184.570,153.320,138.184,0.000
1679759064.117,181.152,120.605,65.430,49.805,0.000
1679759064.121,187.012,128.906,101.562,124.512,0.000
1679759064.125,175.781,188.965,199.707,232.910,0.000
1679759064.129,170.410,221.191,233.887,262.207,0.000
1679759064.132,182.617,158.691,160.156,169.434,0.000
1679759064.136,170.898,68.359,63.477,52.246,0.000
1679759064.140,159.180,80.078,83.984,88.867,0.000
1679759064.144,181.152,180.176,184.570,225.098,0.000
1679759064.148,183.105,227.051,220.703,266.113,0.000
1679759064.152,158.691,159.180,151.367,143.066,0.000
1679759064.156,117.676,83.984,62.012,9.766,0.000
1679759064.160,116.211,77.148,65.430,38.086,0.000
1679759064.164,156.250,160.645,163.086,179.199,0.000
1679759064.168,161.621,209.473,220.703,241.699,0.000
1679759064.172,125.977,143.066,158.691,139.648,0.000
1679759064.175,99.609,47.363,50.781,-14.648,0.000
1679759064.179,105.469,36.621,36.133,-11.230,0.000
1679759064.183,113.770,115.723,123.047,121.582,0.000
1679759064.187,110.840,187.500,193.848,196.777,0.000
1679759064.191,100.586,160.645,154.785,125.977,0.000
1679759064.195,98.633,71.289,50.781,4.883,0.000
1679759064.199,121.582,32.227,18.066,4.395,0.000
1679759064.203,141.602,104.492,105.469,125.488,0.000
1679759064.207,140.625,187.012,192.871,218.750,0.000
1679759064.211,101.562,172.852,164.551,147.461,0.000
1679759064.215,80.566,70.312,50.781,6.348,0.000
1679759064.218,101.074,4.883,-1.465,-2.930,0.000
1679759064.222,125.488,75.684,83.008,121.094,0.000
1679759064.226,113.770,159.180,176.270,211.914,0.000
1679759064.230,102.051,137.695,152.344,150.879,0.000
1679759064.234,92.773,56.152,41.504,11.230,0.000
1679759064.238,87.891,12.207,-16.113,-24.414,0.000
1679759064.242,115.723,67.871,66.406,90.820,0.000
1679759064.246,129.395,142.090,166.016,205.566,0.000
1679759064.250,107.910,149.902,160.645,176.758,0.000
1679759064.254,99.121,74.707,60.547,43.945,0.000
1679759064.258,93.262,29.297,-3.418,-38.086,0.000
1679759064.261,80.078,60.547,43.945,30.273,0.000
1679759064.265,101.562,112.305,136.230,168.457,0.000
1679759064.269,115.234,134.766,159.668,180.664,0.000
1679759064.273,79.590,67.871,66.895,39.062,0.000
1679759064.277,72.266,-7.812,-21.484,-58.594,0.000
1679759064.281,89.355,38.574,22.949,10.254,0.000
1679759064.285,109.863,125.488,125.488,148.926,0.000
1679759064.289,113.281,143.555,159.668,180.664,0.000
1679759064.293,96.680,75.684,82.520,66.895,0.000
1679759064.297,48.340,-4.883,-13.184,-53.223,0.000
1679759064.301,39.062,17.578,9.277,-17.090,0.000
1679759064.304,95.215,111.816,107.422,129.883,0.000
1679759064.308,90.820,128.906,150.391,183.594,0.000
1679759064.312,68.359,63.477,78.613,80.566,0.000
1679759064.316,57.617,-7.324,-28.320,-58.105,0.000
1679759064.320,54.199,-9.766,-21.484,-34.180,0.000
1679759064.324,64.941,60.547,80.078,102.051,0.000
1679759064.328,60.547,111.816,134.766,158.691,0.000
1679759064.332,29.297,69.824,79.102,59.082,0.000
1679759064.336,23.438,-24.414,-22.461,-69.824,0.000
1679759064.340,49.316,-30.273,-27.832,-43.457,0.000
1679759064.344,49.805,58.594,56.152,68.848,0.000
1679759064.347,33.691,99.121,116.699,118.164,0.000
1679759064.351,25.391,71.777,76.172,39.062,0.000
1679759064.355,6.348,-6.348,-38.086,-91.309,0.000
1679759064.359,13.672,-42.480,-66.895,-93.262,0.000
1679759064.363,45.898,36.133,32.227,50.293,0.000
1679759064.367,64.453,104.980,117.676,155.762,0.000
1679759064.371,34.180,69.336,86.914,81.055,0.000
1679759064.375,19.043,-4.395,-17.090,-66.406,0.000
1679759064.379,29.785,-25.391,-58.105,-91.309,0.000
1679759064.383,42.969,17.090,15.137,23.926,0.000
1679759064.387,72.266,86.914,110.352,144.043,0.000
1679759064.390,60.059,86.914,104.004,107.422,0.000
1679759064.394,21.484,10.742,5.371,-26.855,0.000
1679759064.398,28.809,-23.926,-49.316,-65.430,0.000
1679759064.402,55.664,5.371,2.441,30.762,0.000
1679759064.406,50.781,81.055,96.191,140.625,0.000
1679759064.410,41.504,105.957,111.816,116.211,0.000
1679759064.414,20.020,22.461,15.625,-20.508,0.000
1679759064.418,25.879,-50.781,-57.617,-78.125,0.000
1679759064.422,74.219,-5.859,6.348,36.133,0.000
1679759064.426,68.359,96.191,106.445,143.066,0.000
1679759064.430,7.812,105.469,114.746,101.074,0.000
1679759064.433,25.391,26.855,21.973,-21.484,0.000
1679759064.437,41.992,-15.137,-56.152,-94.727,0.000
1679759064.441,32.715,4.395,-21.484,-22.949,0.000
1679759064.445,42.480,83.984,75.684,108.398,0.000
1679759064.449,37.109,114.258,104.980,119.141,0.000
1679759064.453,5.371,37.598,25.391,-16.602,0.000
1679759064.457,-12.207,-47.852,-70.312,-126.953,0.000
1679759064.461,29.297,-35.645,-49.316,-50.781,0.000
1679759064.465,68.848,55.176,60.059,105.469,0.000
1679759064.469,60.547,108.887,114.746,145.996,0.000
1679759064.473,46.387,52.246,43.945,43.945,0.000
1679759064.476,37.598,-31.738,-63.477,-72.266,0.000
1679759064.480,35.645,-24.414,-58.105,-52.246,0.000
1679759064.484,50.781,54.688,45.898,82.031,0.000
1679759064.488,58.105,109.863,111.328,155.762,0.000
1679759064.492,38.086,77.637,56.152,58.594,0.000
1679759064.496,8.789,-14.648,-56.152,-92.773,0.000
1679759064.500,22.461,-41.504,-66.895,-68.359,0.000
