timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450272.047,822.266,-29.785,-32.715,353.516,0.000
1680450272.051,-509.277,-33.203,-31.250,-969.238,0.000
1680450272.055,-1000.000,-32.715,-28.320,-1000.000,0.000
1680450272.059,-175.781,-33.691,-27.344,69.824,0.000
1680450272.062,-950.684,-27.832,-27.832,-812.012,0.000
1680450272.066,918.945,-28.809,-24.902,454.102,0.000
1680450272.070,-357.422,-35.645,-12.207,-893.555,0.000
1680450272.074,-1000.000,-31.250,-19.043,-1000.000,0.000
1680450272.078,-145.020,-20.020,-28.809,107.910,0.000
1680450272.082,971.680,-16.113,-26.855,-950.684,0.000
1680450272.086,-925.781,-23.926,-27.832,962.891,0.000
1680450272.090,234.863,-30.762,-29.785,-59.570,0.000
1680450272.094,-1000.000,-37.598,-32.715,-1000.000,0.000
1680450272.098,-494.629,-28.809,-30.762,-229.004,0.000
1680450272.101,937.500,-19.043,-31.738,-969.727,0.000
1680450272.105,996.094,-22.949,-35.156,957.031,0.000
1680450272.109,916.016,-22.461,-31.250,936.523,0.000
1680450272.113,987.793,-23.438,-29.785,977.051,0.000
1680450272.117,897.949,-26.367,-26.855,904.297,0.000
1680450272.121,-894.043,-26.855,-27.344,-893.555,0.000
1680450272.125,300.293,-35.645,-28.320,200.684,0.000
1680450272.129,-1000.000,-41.504,-26.855,-1000.000,0.000
1680450272.133,-1000.000,-29.785,-26.855,-986.328,0.000
1680450272.137,-964.355,-21.973,-28.809,-972.168,0.000
1680450272.141,-1000.000,-22.949,-31.738,-1000.000,0.000
1680450272.144,-1000.000,-30.762,-27.344,-1000.000,0.000
1680450272.148,-929.199,-34.180,-27.832,-937.500,0.000
1680450272.152,-1000.000,-33.691,-38.086,-1000.000,0.000
1680450272.156,-386.230,-24.414,-35.645,-227.051,0.000
1680450272.160,974.121,-19.531,-24.902,-963.379,0.000
1680450272.164,979.004,-24.414,-29.785,952.148,0.000
1680450272.168,926.270,-23.926,-39.062,939.941,0.000
1680450272.172,978.027,-26.367,-39.062,974.609,0.000
1680450272.176,977.051,-20.996,-37.598,972.168,0.000
1680450272.180,894.531,-23.926,-35.645,900.879,0.000
1680450272.184,-896.973,-27.832,-32.227,-904.297,0.000
1680450272.187,389.160,-27.344,-32.227,306.152,0.000
1680450272.191,-991.211,-30.273,-33.203,-1000.000,0.000
1680450272.195,-941.895,-27.832,-39.062,-903.809,0.000
1680450272.199,-1000.000,-27.832,-42.480,377.441,0.000
1680450272.203,-131.348,-26.367,-27.344,-805.664,0.000
1680450272.207,746.094,-29.297,-22.949,384.277,0.000
1680450272.211,-702.637,-36.621,-32.227,-881.348,0.000
1680450272.215,-1000.000,-35.156,-27.832,-1000.000,0.000
1680450272.219,-533.203,-30.762,-22.949,-180.176,0.000
1680450272.223,939.941,-26.367,-21.973,-837.402,0.000
1680450272.226,755.859,-29.785,-22.461,426.270,0.000
1680450272.230,-744.629,-35.645,-22.949,-890.625,0.000
1680450272.234,-1000.000,-30.762,-23.438,-1000.000,0.000
1680450272.238,-1000.000,-23.438,-25.391,-516.602,0.000
1680450272.242,33.691,-17.090,-28.809,756.836,0.000
1680450272.246,-807.617,-14.160,-27.344,-888.184,0.000
1680450272.250,597.168,-25.879,-24.902,215.332,0.000
1680450272.254,-794.922,-39.062,-26.367,-976.074,0.000
1680450272.258,-1000.000,-38.086,-30.273,-1000.000,0.000
1680450272.262,-939.941,-35.156,-22.461,-969.238,0.000
1680450272.266,-1000.000,-30.273,-10.254,-989.746,0.000
1680450272.269,-942.871,-30.762,-24.902,-973.633,0.000
1680450272.273,-1000.000,-33.203,-37.109,-1000.000,0.000
1680450272.277,-154.297,-22.949,-30.762,90.332,0.000
1680450272.281,980.957,-24.414,-27.344,-971.680,0.000
1680450272.285,-936.035,-33.691,-27.832,-954.590,0.000
1680450272.289,413.086,-40.527,-27.832,228.027,0.000
1680450272.293,-1000.000,-44.434,-25.879,-1000.000,0.000
1680450272.297,-653.809,-30.762,-20.508,-342.773,0.000
1680450272.301,782.715,-20.996,-20.508,986.328,0.000
