Attention,Meditation,Low-Alpha,Hight-Alpha,Low-Beta,High Beta,Low-Gamma,Mid-Gamma,Raw-Value,Delta,Theta,Class
57,44,3019,2840,2014,1498,569,291,2,327510,19658,1
57,44,3019,2840,2014,1498,569,291,4,327510,19658,1
57,44,3019,2840,2014,1498,569,291,34,327510,19658,1
57,44,3019,2840,2014,1498,569,291,53,327510,19658,1
57,44,3019,2840,2014,1498,569,291,28,327510,19658,1
57,44,3019,2840,2014,1498,569,291,74,327510,19658,1
57,44,3019,2840,2014,1498,569,291,50,327510,19658,1
57,44,3019,2840,2014,1498,569,291,37,327510,19658,1
57,44,3019,2840,2014,1498,569,291,10,327510,19658,1
57,44,3019,2840,2014,1498,569,291,81,327510,19658,1
57,44,3019,2840,2014,1498,569,291,71,327510,19658,1
57,44,3019,2840,2014,1498,569,291,20,327510,19658,1
57,44,3019,2840,2014,1498,569,291,38,327510,19658,1
57,44,3019,2840,2014,1498,569,291,22,327510,19658,1
57,44,3019,2840,2014,1498,569,291,38,327510,19658,1
57,44,3019,2840,2014,1498,569,291,88,327510,19658,1
57,44,3019,2840,2014,1498,569,291,53,327510,19658,1
57,44,3019,2840,2014,1498,569,291,82,327510,19658,1
57,44,3019,2840,2014,1498,569,291,85,327510,19658,1
57,44,3019,2840,2014,1498,569,291,26,327510,19658,1
57,44,3019,2840,2014,1498,569,291,49,327510,19658,1
57,44,3019,2840,2014,1498,569,291,42,327510,19658,1
57,44,3019,2840,2014,1498,569,291,34,327510,19658,1
57,44,3019,2840,2014,1498,569,291,88,327510,19658,1
57,44,3019,2840,2014,1498,569,291,-4,327510,19658,1
57,44,3019,2840,2014,1498,569,291,-9,327510,19658,1
57,44,3019,2840,2014,1498,569,291,39,327510,19658,1
57,44,3019,2840,2014,1498,569,291,53,327510,19658,1
67,53,13566,19530,8524,10214,4670,3466,68,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,61,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,65,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,73,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,40,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,43,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,98,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,90,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,24,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,115,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,69,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,22,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,23,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,18,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,6,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,70,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,103,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,25,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,41,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,55,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,58,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,21,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,44,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,34,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,44,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,52,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,70,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,51,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,73,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,114,31728,22429,1
67,53,13566,19530,8524,10214,4670,3466,282,31728,22429,1
67,51,45689,30994,19952,6120,3202,678,537,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,289,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-265,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-322,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-345,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-294,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-146,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-132,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-71,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,33,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,103,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,116,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,121,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,83,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,68,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,74,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,119,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,68,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,39,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,25,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,37,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,103,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,75,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,10,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,140,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,22,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,24,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-13,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,-8,38838,47326,1
67,51,45689,30994,19952,6120,3202,678,97,38838,47326,1
60,43,11752,3233,2515,1473,531,297,85,396393,45877,1
60,43,11752,3233,2515,1473,531,297,52,396393,45877,1
60,43,11752,3233,2515,1473,531,297,42,396393,45877,1
60,43,11752,3233,2515,1473,531,297,35,396393,45877,1
60,43,11752,3233,2515,1473,531,297,64,396393,45877,1
60,43,11752,3233,2515,1473,531,297,58,396393,45877,1
60,43,11752,3233,2515,1473,531,297,70,396393,45877,1
60,43,11752,3233,2515,1473,531,297,64,396393,45877,1
60,43,11752,3233,2515,1473,531,297,28,396393,45877,1
60,43,11752,3233,2515,1473,531,297,56,396393,45877,1
60,43,11752,3233,2515,1473,531,297,13,396393,45877,1
60,43,11752,3233,2515,1473,531,297,40,396393,45877,1
60,43,11752,3233,2515,1473,531,297,72,396393,45877,1
60,43,11752,3233,2515,1473,531,297,59,396393,45877,1
60,43,11752,3233,2515,1473,531,297,64,396393,45877,1
60,43,11752,3233,2515,1473,531,297,176,396393,45877,1
60,43,11752,3233,2515,1473,531,297,661,396393,45877,1
60,43,11752,3233,2515,1473,531,297,274,396393,45877,1
60,43,11752,3233,2515,1473,531,297,-302,396393,45877,1
60,43,11752,3233,2515,1473,531,297,-349,396393,45877,1
60,43,11752,3233,2515,1473,531,297,-246,396393,45877,1
60,43,11752,3233,2515,1473,531,297,-76,396393,45877,1
60,43,11752,3233,2515,1473,531,297,-18,396393,45877,1
60,43,11752,3233,2515,1473,531,297,11,396393,45877,1
60,43,11752,3233,2515,1473,531,297,107,396393,45877,1
60,43,11752,3233,2515,1473,531,297,87,396393,45877,1
60,43,11752,3233,2515,1473,531,297,96,396393,45877,1
60,43,11752,3233,2515,1473,531,297,107,396393,45877,1
60,43,11752,3233,2515,1473,531,297,90,396393,45877,1
60,43,11752,3233,2515,1473,531,297,101,396393,45877,1
75,35,994,3831,10611,8079,1842,1075,82,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,68,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,64,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,73,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,74,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,76,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,53,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,76,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,53,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,45,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,57,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,17,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,59,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,72,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,452,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,746,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,566,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,-101,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,-341,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,-310,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,-152,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,-42,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,35,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,17,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,52,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,58,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,106,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,97,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,84,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,50,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,82,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,106,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,53,166584,22613,1
75,35,994,3831,10611,8079,1842,1075,80,166584,22613,1
75,26,4869,3006,3189,4461,311,236,44,99124,14346,1
75,26,4869,3006,3189,4461,311,236,69,99124,14346,1
75,26,4869,3006,3189,4461,311,236,59,99124,14346,1
75,26,4869,3006,3189,4461,311,236,101,99124,14346,1
75,26,4869,3006,3189,4461,311,236,38,99124,14346,1
75,26,4869,3006,3189,4461,311,236,34,99124,14346,1
75,26,4869,3006,3189,4461,311,236,36,99124,14346,1
75,26,4869,3006,3189,4461,311,236,77,99124,14346,1
75,26,4869,3006,3189,4461,311,236,87,99124,14346,1
75,26,4869,3006,3189,4461,311,236,72,99124,14346,1
75,26,4869,3006,3189,4461,311,236,27,99124,14346,1
75,26,4869,3006,3189,4461,311,236,52,99124,14346,1
75,26,4869,3006,3189,4461,311,236,32,99124,14346,1
75,26,4869,3006,3189,4461,311,236,41,99124,14346,1
75,26,4869,3006,3189,4461,311,236,106,99124,14346,1
75,26,4869,3006,3189,4461,311,236,52,99124,14346,1
75,26,4869,3006,3189,4461,311,236,92,99124,14346,1
75,26,4869,3006,3189,4461,311,236,498,99124,14346,1
75,26,4869,3006,3189,4461,311,236,567,99124,14346,1
75,26,4869,3006,3189,4461,311,236,273,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-385,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-444,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-307,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-169,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-101,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-60,99124,14346,1
75,26,4869,3006,3189,4461,311,236,-8,99124,14346,1
75,26,4869,3006,3189,4461,311,236,113,99124,14346,1
75,26,4869,3006,3189,4461,311,236,245,99124,14346,1
75,26,4869,3006,3189,4461,311,236,220,99124,14346,1
75,26,4869,3006,3189,4461,311,236,133,99124,14346,1
75,26,4869,3006,3189,4461,311,236,72,99124,14346,1
75,26,4869,3006,3189,4461,311,236,80,99124,14346,1
75,26,4869,3006,3189,4461,311,236,100,99124,14346,1
75,24,18955,10188,3059,2676,1341,335,84,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,21,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,96,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,53,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,71,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,49,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,59,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,32,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,33,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,53,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,41,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,52,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,18,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,32,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,87,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,49,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,17,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,60,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,40,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,44,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,35,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,44,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,48,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,73,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,69,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,32,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,12,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,87,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,58,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,55,259761,29740,1
75,24,18955,10188,3059,2676,1341,335,72,259761,29740,1
90,40,7086,19097,1668,4032,1425,1224,36,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,41,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,-17,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,75,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,88,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,53,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,57,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,-66,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,-1,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,89,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,75,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,24,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,40,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,61,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,68,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,52,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,41,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,50,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,74,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,87,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,81,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,-8,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,32,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,53,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,84,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,52,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,11,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,53,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,42,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,34,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,49,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,43,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,35,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,70,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,140,6211,10409,1
90,40,7086,19097,1668,4032,1425,1224,634,6211,10409,1
78,64,87114,31346,16282,15708,3587,1025,552,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,100,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-353,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-385,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-294,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-241,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-167,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-97,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-89,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-4,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,101,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,131,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,112,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,83,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,136,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,149,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,104,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,83,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,99,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,88,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,55,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,22,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,49,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,85,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,28,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,88,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,68,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,54,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,187,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,328,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,507,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,220,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-278,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-305,40871,62714,1
78,64,87114,31346,16282,15708,3587,1025,-317,40871,62714,1
67,70,12305,2751,3512,2013,330,195,-185,580425,14225,1
67,70,12305,2751,3512,2013,330,195,-88,580425,14225,1
67,70,12305,2751,3512,2013,330,195,-33,580425,14225,1
67,70,12305,2751,3512,2013,330,195,11,580425,14225,1
67,70,12305,2751,3512,2013,330,195,106,580425,14225,1
67,70,12305,2751,3512,2013,330,195,91,580425,14225,1
67,70,12305,2751,3512,2013,330,195,85,580425,14225,1
67,70,12305,2751,3512,2013,330,195,138,580425,14225,1
67,70,12305,2751,3512,2013,330,195,99,580425,14225,1
67,70,12305,2751,3512,2013,330,195,107,580425,14225,1
67,70,12305,2751,3512,2013,330,195,85,580425,14225,1
67,70,12305,2751,3512,2013,330,195,75,580425,14225,1
67,70,12305,2751,3512,2013,330,195,69,580425,14225,1
67,70,12305,2751,3512,2013,330,195,74,580425,14225,1
67,70,12305,2751,3512,2013,330,195,105,580425,14225,1
67,70,12305,2751,3512,2013,330,195,116,580425,14225,1
67,70,12305,2751,3512,2013,330,195,59,580425,14225,1
67,70,12305,2751,3512,2013,330,195,51,580425,14225,1
67,70,12305,2751,3512,2013,330,195,50,580425,14225,1
67,70,12305,2751,3512,2013,330,195,40,580425,14225,1
67,70,12305,2751,3512,2013,330,195,70,580425,14225,1
67,70,12305,2751,3512,2013,330,195,64,580425,14225,1
67,70,12305,2751,3512,2013,330,195,52,580425,14225,1
67,70,12305,2751,3512,2013,330,195,54,580425,14225,1
67,70,12305,2751,3512,2013,330,195,1,580425,14225,1
67,70,12305,2751,3512,2013,330,195,83,580425,14225,1
67,70,12305,2751,3512,2013,330,195,61,580425,14225,1
67,70,12305,2751,3512,2013,330,195,12,580425,14225,1
67,70,12305,2751,3512,2013,330,195,32,580425,14225,1
67,70,12305,2751,3512,2013,330,195,44,580425,14225,1
67,70,12305,2751,3512,2013,330,195,84,580425,14225,1
67,70,12305,2751,3512,2013,330,195,55,580425,14225,1
67,70,12305,2751,3512,2013,330,195,3,580425,14225,1
67,70,12305,2751,3512,2013,330,195,36,580425,14225,1
67,70,12305,2751,3512,2013,330,195,41,580425,14225,1
67,70,12305,2751,3512,2013,330,195,81,580425,14225,1
67,70,12305,2751,3512,2013,330,195,51,580425,14225,1
67,53,3859,20993,15979,8361,3280,3909,65,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,10,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,51,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,67,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,68,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,45,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,66,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,64,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,53,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,66,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,48,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,44,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,58,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,53,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,101,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,27,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,6,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,25,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,16,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,179,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,481,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,577,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,428,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,-245,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,-365,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,-172,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,-46,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,35,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,103,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,90,838459,181261,1
67,53,3859,20993,15979,8361,3280,3909,59,838459,181261,1
56,34,27290,19068,12525,7869,2906,1079,84,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,57,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,123,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,54,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,87,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,57,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,109,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,80,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,91,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,59,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,50,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,75,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,107,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,52,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,26,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,60,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,48,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,69,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,480,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,504,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,161,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-154,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-410,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-376,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-328,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-182,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,-23,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,11,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,43,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,64,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,75,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,108,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,58,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,59,121291,188941,1
56,34,27290,19068,12525,7869,2906,1079,69,121291,188941,1
44,11,8749,5050,2720,2710,1232,1170,112,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,99,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,65,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,99,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,85,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,75,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,42,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,81,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,99,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,93,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,20,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,64,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,53,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,67,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,60,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,-8,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,34,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,48,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,33,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,49,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,67,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,33,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,74,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,60,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,56,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,64,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,32,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,54,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,27,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,23,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,34,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,100,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,216,296845,86257,1
44,11,8749,5050,2720,2710,1232,1170,811,296845,86257,1
54,8,9515,16788,14312,9779,3827,2481,-5,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-257,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-345,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-164,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-53,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-50,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,-44,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,54,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,57,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,82,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,101,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,105,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,80,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,51,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,105,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,84,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,57,75328,24068,1
54,8,9515,16788,14312,9779,3827,2481,42,75328,24068,1
