timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449784.369,618.164,18.066,-37.109,-890.625,0.000
1680449784.373,-31.738,-59.570,-40.039,778.809,0.000
1680449784.377,-513.672,-67.871,-37.109,-480.469,0.000
1680449784.381,-310.547,-39.551,-20.996,-1000.000,0.000
1680449784.384,330.566,-27.344,-20.508,-392.578,0.000
1680449784.388,587.891,-0.488,-33.203,932.129,0.000
1680449784.392,130.859,-50.781,-27.344,996.094,0.000
1680449784.396,-463.379,-81.543,-23.926,-208.496,0.000
1680449784.400,-414.062,-64.453,-26.855,-1000.000,0.000
1680449784.404,431.641,6.348,-23.438,-142.578,0.000
1680449784.408,729.492,30.762,-19.531,996.094,0.000
1680449784.412,132.812,-42.969,-23.438,-928.711,0.000
1680449784.416,-476.562,-96.680,-30.273,148.438,0.000
1680449784.420,-543.457,-109.375,-37.598,-1000.000,0.000
1680449784.423,290.039,11.230,-25.879,-236.816,0.000
1680449784.427,718.262,40.039,-17.578,987.305,0.000
1680449784.431,218.750,-51.758,-32.715,-923.828,0.000
1680449784.435,-442.383,-104.004,-31.250,164.062,0.000
1680449784.439,-570.801,-127.441,-25.391,-1000.000,0.000
1680449784.443,34.180,-47.852,-28.809,-868.652,0.000
1680449784.447,588.379,32.715,-35.645,474.121,0.000
1680449784.451,338.379,-3.418,-31.738,-931.152,0.000
1680449784.455,-189.941,-25.879,-27.344,905.762,0.000
1680449784.459,-20.996,4.883,-29.297,976.074,0.000
1680449784.463,437.500,-10.254,-27.832,964.355,0.000
1680449784.466,506.836,-33.691,-30.762,911.621,0.000
1680449784.470,151.367,-31.250,-29.785,-902.344,0.000
1680449784.474,-540.527,-88.867,-29.785,118.164,0.000
1680449784.478,-772.461,-121.094,-42.969,-1000.000,0.000
1680449784.482,-68.848,-59.570,-42.969,-975.098,0.000
1680449784.486,285.645,-58.105,-30.273,-978.516,0.000
1680449784.490,-41.992,-42.480,-27.832,-1000.000,0.000
1680449784.494,-441.895,-55.664,-35.645,-928.711,0.000
1680449784.498,-416.992,-69.824,-39.551,-1000.000,0.000
1680449784.502,219.727,-27.832,-31.250,-445.801,0.000
1680449784.506,944.824,39.551,-26.855,940.918,0.000
1680449784.509,657.227,10.254,-25.879,991.699,0.000
1680449784.513,-46.875,-54.688,-26.855,921.875,0.000
1680449784.517,-117.676,-33.691,-20.996,980.469,0.000
1680449784.521,357.910,27.832,-19.531,969.727,0.000
1680449784.525,638.672,1.953,-33.203,903.320,0.000
1680449784.529,378.906,-65.430,-26.855,-894.043,0.000
1680449784.533,-379.395,-113.770,-15.625,211.914,0.000
1680449784.537,-829.102,-102.539,-22.949,-1000.000,0.000
1680449784.541,-318.359,-44.922,-26.855,-1000.000,0.000
1680449784.545,501.953,15.137,-27.832,-189.453,0.000
1680449784.548,722.168,58.594,-25.391,989.746,0.000
1680449784.552,117.676,6.836,-28.320,-948.730,0.000
1680449784.556,-481.934,-89.355,-28.809,71.777,0.000
1680449784.560,-491.211,-106.445,-26.367,-1000.000,0.000
1680449784.564,340.332,16.602,-31.250,-260.254,0.000
1680449784.568,720.215,56.152,-34.668,-995.117,0.000
1680449784.572,115.723,-53.223,-34.668,-975.098,0.000
1680449784.576,-585.938,-109.375,-28.320,-26.855,0.000
1680449784.580,-616.211,-110.840,-27.832,-1000.000,0.000
1680449784.584,239.258,0.977,-29.785,-359.863,0.000
1680449784.588,735.352,41.016,-29.297,997.070,0.000
1680449784.591,187.012,-54.199,-31.250,954.590,0.000
1680449784.595,-663.574,-133.789,-35.156,-285.645,0.000
1680449784.599,-673.340,-84.961,-32.227,-1000.000,0.000
1680449784.603,198.242,16.602,-21.973,-452.148,0.000
1680449784.607,704.590,51.758,-24.902,889.648,0.000
1680449784.611,211.426,14.648,-31.738,-995.605,0.000
1680449784.615,-289.551,-15.625,-31.738,917.480,0.000
1680449784.619,-87.402,-30.762,-19.531,991.699,0.000
1680449784.623,419.434,-21.973,-12.207,925.293,0.000
1680449784.627,483.398,-33.691,-23.438,991.211,0.000
1680449784.631,-3.418,-33.691,-29.297,912.109,0.000
