timestamps,TP9,AF7,AF8,TP10,Right AUX
1680448957.263,-21.484,-29.785,-31.250,-6.836,0.000
1680448957.267,-8.789,-25.879,-33.691,-6.836,0.000
1680448957.271,0.488,-23.926,-31.738,-27.344,0.000
1680448957.274,10.742,-25.391,-32.715,-28.809,0.000
1680448957.278,41.992,-26.855,-32.715,-13.184,0.000
1680448957.282,-2.441,-26.855,-32.715,-13.672,0.000
1680448957.286,-71.289,-31.250,-15.137,-33.691,0.000
1680448957.290,-38.574,-31.250,-18.555,-51.758,0.000
1680448957.294,-41.504,-35.156,-41.016,-43.457,0.000
1680448957.298,-50.293,-37.109,-33.691,-26.855,0.000
1680448957.302,-36.621,-30.762,-31.250,-23.926,0.000
1680448957.306,-36.621,-31.738,-37.598,-31.250,0.000
1680448957.310,-10.254,-34.180,-44.434,-55.664,0.000
1680448957.314,-10.254,-27.832,-43.457,-58.105,0.000
1680448957.317,-50.293,-23.438,-33.691,-37.598,0.000
1680448957.321,-43.457,-19.531,-27.832,-19.531,0.000
1680448957.325,-25.391,-20.996,-29.785,-17.090,0.000
1680448957.329,-11.719,-22.461,-20.020,-17.090,0.000
1680448957.333,-22.949,-19.043,-8.301,-0.488,0.000
1680448957.337,-21.973,-12.207,-23.438,-14.160,0.000
1680448957.341,-41.992,-9.277,-27.832,-28.809,0.000
1680448957.345,-58.105,-16.602,-29.785,-25.879,0.000
1680448957.349,-17.090,-16.602,-36.133,-32.715,0.000
1680448957.353,-32.715,-9.766,-35.156,-41.016,0.000
1680448957.357,-41.992,-10.254,-40.039,-38.086,0.000
1680448957.360,-22.461,-12.207,-40.039,-26.855,0.000
1680448957.364,-37.598,-16.602,-35.645,-30.762,0.000
1680448957.368,-54.199,-20.996,-43.457,-51.270,0.000
1680448957.372,-26.855,-20.020,-47.852,-55.176,0.000
1680448957.376,-28.320,-16.113,-39.062,-45.410,0.000
1680448957.380,-35.156,-18.066,-35.156,-29.297,0.000
1680448957.384,-20.996,-19.531,-37.598,-14.160,0.000
1680448957.388,-35.645,-20.508,-38.574,-40.039,0.000
1680448957.392,-36.621,-31.250,-37.598,-48.340,0.000
1680448957.396,-36.621,-31.250,-41.992,-33.203,0.000
1680448957.399,-40.039,-24.902,-40.039,-42.480,0.000
1680448957.403,-37.598,-22.461,-36.621,-57.617,0.000
1680448957.407,-26.855,-23.926,-42.480,-51.270,0.000
1680448957.411,-24.414,-27.832,-44.434,-46.387,0.000
1680448957.415,-18.066,-25.879,-39.062,-39.551,0.000
1680448957.419,14.648,-27.832,-38.086,-21.484,0.000
1680448957.423,-25.879,-29.297,-38.086,-15.137,0.000
1680448957.427,-62.988,-36.621,-36.621,-42.969,0.000
1680448957.431,-47.852,-37.109,-43.945,-51.270,0.000
1680448957.435,-43.457,-32.715,-33.203,-41.992,0.000
1680448957.439,-41.504,-33.203,-20.020,-33.203,0.000
1680448957.442,-36.133,-33.691,-34.180,-30.762,0.000
1680448957.446,-2.441,-34.180,-40.039,-28.320,0.000
1680448957.450,-5.371,-33.691,-43.457,-35.645,0.000
1680448957.454,-17.090,-36.133,-40.039,-23.438,0.000
1680448957.458,-3.906,-34.180,-38.574,-10.742,0.000
1680448957.462,-21.484,-30.273,-35.645,-16.113,0.000
1680448957.466,-28.809,-29.297,-37.598,-15.625,0.000
1680448957.470,-10.254,-25.391,-41.992,-21.973,0.000
1680448957.474,2.441,-28.320,-37.109,-31.250,0.000
1680448957.478,-9.277,-31.250,-31.738,-21.484,0.000
1680448957.482,-12.695,-32.227,-15.625,-1.953,0.000
1680448957.485,-22.461,-37.109,-17.090,-23.926,0.000
1680448957.489,-42.480,-36.133,-36.621,-43.457,0.000
1680448957.493,-36.133,-35.645,-35.156,-33.203,0.000
1680448957.497,-17.090,-43.457,-31.738,-30.762,0.000
1680448957.501,-18.555,-47.363,-34.668,-39.551,0.000
1680448957.505,-11.230,-41.016,-39.062,-38.086,0.000
1680448957.509,-29.785,-35.156,-39.551,-41.016,0.000
1680448957.513,-59.082,-31.738,-38.574,-45.410,0.000
1680448957.517,-50.293,-26.855,-36.621,-47.852,0.000
1680448957.521,-42.969,-32.715,-41.504,-57.617,0.000
1680448957.524,-27.344,-41.992,-34.668,-58.594,0.000
1680448957.528,-20.996,-39.551,-25.391,-53.711,0.000
1680448957.532,-12.695,-41.016,-42.969,-34.180,0.000
1680448957.536,-21.484,-37.598,-41.504,-41.504,0.000
1680448957.540,-17.090,-31.250,-33.203,-43.457,0.000
1680448957.544,-14.160,-31.738,-33.203,-29.297,0.000
1680448957.548,-40.527,-30.273,-36.133,-35.645,0.000
1680448957.552,-22.461,-35.156,-41.016,-53.711,0.000
1680448957.556,0.977,-37.598,-38.086,-47.852,0.000
1680448957.560,-5.371,-34.180,-36.621,-35.156,0.000
1680448957.564,-47.852,-29.297,-38.574,-29.785,0.000
1680448957.567,-55.176,-29.297,-44.434,-37.598,0.000
1680448957.571,-32.227,-36.133,-34.668,-55.664,0.000
1680448957.575,-18.066,-33.691,-29.297,-36.133,0.000
1680448957.579,-11.719,-32.715,-36.621,-14.160,0.000
1680448957.583,-8.301,-33.203,-33.691,-26.367,0.000
1680448957.587,-12.695,-31.250,-34.668,-26.855,0.000
1680448957.591,-9.277,-32.715,-36.133,-19.531,0.000
1680448957.595,-11.230,-32.715,-36.621,-42.969,0.000
1680448957.599,-34.180,-32.715,-31.738,-43.945,0.000
1680448957.603,-41.992,-32.227,-27.832,-21.484,0.000
1680448957.606,-11.719,-33.203,-33.691,-42.969,0.000
1680448957.610,-15.137,-28.320,-38.574,-47.852,0.000
1680448957.614,-52.734,-28.809,-30.273,-31.738,0.000
1680448957.618,-41.504,-33.203,-20.508,-27.344,0.000
1680448957.622,-7.812,-30.273,-33.203,-34.668,0.000
1680448957.626,12.207,-29.785,-44.434,-47.363,0.000
1680448957.630,-9.277,-25.879,-40.527,-28.320,0.000
1680448957.634,-39.062,-24.414,-40.039,-41.504,0.000
1680448957.638,-16.602,-27.344,-38.086,-55.664,0.000
1680448957.642,-13.184,-22.461,-31.738,-36.621,0.000
