timestamps,TP9,AF7,AF8,TP10,Right AUX
1680451119.745,-40.039,-32.715,-31.738,-27.832,0.000
1680451119.748,-31.250,-27.832,-23.438,-35.156,0.000
1680451119.752,-31.738,-26.855,-20.996,-31.250,0.000
1680451119.756,-42.969,-29.785,-11.719,-25.879,0.000
1680451119.760,-46.875,-30.762,-18.555,-31.738,0.000
1680451119.764,-39.062,-24.902,-29.297,-34.668,0.000
1680451119.768,-22.949,-22.949,-28.320,-47.363,0.000
1680451119.772,-16.113,-20.996,-36.621,-51.270,0.000
1680451119.776,-15.625,-24.902,-45.898,-33.203,0.000
1680451119.780,-19.043,-38.574,-39.062,-23.926,0.000
1680451119.784,-23.438,-39.062,-28.320,-32.715,0.000
1680451119.788,-27.344,-30.273,-27.344,-38.086,0.000
1680451119.791,-29.297,-30.273,-26.367,-36.133,0.000
1680451119.795,-26.855,-25.391,-21.973,-33.203,0.000
1680451119.799,-28.320,-32.715,-13.184,-25.391,0.000
1680451119.803,-35.156,-43.457,-21.484,-18.555,0.000
1680451119.807,-35.645,-34.180,-40.039,-22.461,0.000
1680451119.811,-17.090,-27.832,-32.227,-21.973,0.000
1680451119.815,3.906,-26.367,-28.809,-18.066,0.000
1680451119.819,-18.555,-33.691,-21.973,-26.367,0.000
1680451119.823,-42.969,-41.016,-15.625,-28.809,0.000
1680451119.827,-42.480,-26.367,-21.973,-29.785,0.000
1680451119.830,-42.480,-27.832,-24.414,-28.809,0.000
1680451119.834,-27.832,-30.273,-24.902,-23.926,0.000
1680451119.838,-23.438,-29.785,-31.250,-16.602,0.000
1680451119.842,-36.621,-44.434,-24.414,-18.066,0.000
1680451119.846,-32.715,-34.668,-10.254,-27.832,0.000
1680451119.850,-36.621,-29.297,-17.090,-33.691,0.000
1680451119.854,-44.922,-35.645,-33.203,-36.621,0.000
1680451119.858,-41.016,-32.227,-36.621,-33.203,0.000
1680451119.862,-39.551,-28.809,-38.086,-25.391,0.000
1680451119.866,-33.203,-27.832,-32.227,-23.926,0.000
1680451119.870,-33.203,-29.785,-33.203,-24.414,0.000
1680451119.873,-40.039,-29.297,-44.434,-21.484,0.000
1680451119.877,-36.621,-31.250,-29.785,0.977,0.000
1680451119.881,-38.086,-39.062,-23.438,8.789,0.000
1680451119.885,-32.227,-35.156,-33.691,-38.574,0.000
1680451119.889,-22.949,-25.879,-31.250,-58.105,0.000
1680451119.893,-25.391,-25.879,-19.043,-42.969,0.000
1680451119.897,-26.367,-28.320,-20.508,-31.250,0.000
1680451119.901,-24.902,-23.438,-22.461,-21.973,0.000
1680451119.905,-31.738,-21.484,-16.113,-26.367,0.000
1680451119.908,-39.062,-31.738,-24.414,-41.992,0.000
1680451119.912,-33.691,-40.039,-28.320,-34.668,0.000
1680451119.916,-38.086,-41.016,-26.367,-16.602,0.000
