timestamps,TP9,AF7,AF8,TP10
1683641583.505,-35.156,-28.809,-18.066,-39.551
1683641583.509,-26.367,-30.273,-7.812,-32.227
1683641583.513,-26.855,-30.762,-20.508,-27.832
1683641583.517,-29.297,-20.508,-33.691,-33.203
1683641583.521,-33.203,-29.297,-47.363,-44.922
1683641583.524,-45.410,-48.340,-47.852,-55.176
1683641583.528,-39.551,-44.434,-26.855,-51.758
1683641583.532,-23.926,-30.273,-24.414,-36.621
1683641583.536,-23.438,-27.832,-41.504,-34.180
1683641583.540,-28.809,-31.250,-56.152,-45.410
1683641583.542,-35.645,-41.504,-43.945,-51.758
1683641583.546,-34.668,-42.969,-21.973,-49.805
1683641583.550,-30.762,-26.855,-5.859,-46.875
1683641583.554,-31.250,-32.715,-18.066,-48.340
1683641583.558,-28.320,-40.527,-26.367,-42.969
1683641583.562,-40.527,-45.898,-32.227,-44.922
1683641583.566,-47.363,-39.551,-42.480,-52.734
1683641583.569,-41.016,-28.320,-28.320,-48.340
1683641583.573,-36.133,-26.367,-35.156,-46.387
1683641583.577,-25.391,-18.066,-37.109,-42.969
1683641583.581,-30.762,-24.902,-26.367,-43.457
1683641583.585,-45.410,-54.688,-27.832,-49.805
1683641583.602,-28.809,-48.828,-24.414,-44.434
1683641583.606,-18.555,-23.438,-36.621,-35.156
1683641583.610,-40.039,-37.598,-42.969,-48.340
1683641583.614,-48.828,-44.434,-31.738,-61.523
1683641583.618,-45.410,-20.508,-21.973,-53.223
1683641583.622,-42.480,-13.672,-9.766,-45.410
1683641583.626,-40.039,-25.879,-17.090,-45.898
1683641583.629,-39.062,-33.203,-34.668,-44.922
1683641583.633,-41.016,-33.691,-24.414,-42.969
1683641583.637,-41.016,-32.227,-16.602,-41.504
1683641583.641,-33.203,-26.855,-12.207,-38.086
1683641583.645,-29.785,-20.996,-10.254,-38.574
1683641583.647,-34.180,-36.621,-47.852,-41.504
1683641583.651,-40.039,-44.434,-52.734,-41.992
1683641583.655,-37.598,-41.016,-21.484,-47.852
1683641583.659,-23.438,-37.109,-7.812,-42.480
1683641583.663,-12.207,-20.020,-3.906,-35.645
1683641583.667,0.488,-7.324,-1.953,-36.621
1683641583.671,-5.859,-15.137,-9.766,-41.016
1683641583.674,-28.809,-38.086,-27.832,-53.223
1683641583.678,-38.574,-42.969,-35.645,-59.570
1683641583.682,-37.109,-30.273,-34.668,-46.387
1683641583.686,-34.180,-35.156,-33.691,-36.133
1683641583.690,-31.250,-25.391,-29.785,-33.691
1683641583.692,-37.109,-24.414,-24.414,-32.715
1683641583.696,-49.316,-37.109,-20.020,-36.133
1683641583.700,-37.598,-26.367,-6.348,-33.203
1683641583.704,-22.461,-15.625,-6.836,-25.391
1683641583.708,-29.785,-23.926,-18.066,-30.762
1683641583.712,-42.969,-25.391,-21.484,-46.387
1683641583.716,-43.945,-33.203,-24.414,-52.734
1683641583.719,-41.016,-34.668,-27.832,-53.223
1683641583.723,-35.156,-27.832,-24.902,-52.734
1683641583.727,-41.016,-26.855,-16.602,-49.805
1683641583.731,-47.363,-17.090,-9.766,-48.828
1683641583.735,-25.879,-3.906,6.836,-37.598
1683641583.737,-11.230,3.418,11.719,-24.414
1683641583.741,-19.043,-21.484,-7.324,-24.902
1683641583.745,-34.180,-54.688,-10.742,-39.551
1683641583.749,-39.551,-46.875,12.207,-49.316
1683641583.753,-24.902,-18.555,42.480,-39.551
1683641583.757,-6.836,4.883,49.805,-36.621
1683641583.761,-0.977,2.441,39.062,-36.133
1683641583.764,-7.812,-21.484,12.695,-42.969
1683641583.768,-13.184,-32.715,2.441,-49.316
1683641583.772,-3.418,-14.648,15.137,-43.457
1683641583.776,8.789,0.000,21.484,-33.203
1683641583.780,14.160,-0.977,40.039,-27.344
1683641583.782,11.719,-17.090,35.645,-29.785
1683641583.786,10.254,-18.555,19.043,-36.621
1683641583.790,14.160,-7.812,41.016,-38.086
1683641583.794,8.789,-21.484,49.805,-38.574
1683641583.798,0.000,-21.484,43.457,-40.527
1683641583.802,-1.465,-12.207,46.875,-38.086
1683641583.806,-3.906,-6.348,43.457,-46.875
1683641583.809,-9.766,-18.066,38.086,-46.875
1683641583.813,-9.277,-35.645,35.156,-35.645
1683641583.817,1.465,-32.227,28.809,-27.832
1683641583.821,9.766,-32.715,22.461,-16.602
1683641583.825,2.441,-14.648,28.320,-16.602
1683641583.827,-11.719,-14.160,33.203,-26.367
1683641583.831,-20.020,-40.039,32.715,-21.973
1683641583.835,-21.484,-39.062,28.809,-18.066
1683641583.839,-21.973,-34.668,29.785,-24.414
1683641583.843,-44.434,-42.480,19.531,-38.086
1683641583.847,-52.734,-40.527,-3.418,-47.363
1683641583.851,-32.715,-26.855,0.488,-27.832
1683641583.854,-27.344,-22.949,26.855,-16.602
1683641583.858,-32.715,-29.297,27.344,-21.484
1683641583.862,-24.902,-17.090,13.184,-18.066
1683641583.866,-33.203,-19.043,7.812,-21.484
1683641583.870,-52.246,-39.551,-3.906,-26.855
1683641583.872,-41.016,-25.391,-5.859,-22.949
1683641583.876,-38.086,-17.090,13.184,-29.297
1683641583.880,-47.363,-18.066,21.973,-33.691
1683641583.884,-46.387,-18.066,16.113,-33.691
1683641583.888,-41.504,-20.996,6.836,-35.156
1683641583.892,-39.551,-20.508,-6.348,-34.668
1683641583.896,-42.969,-4.883,-12.695,-29.785
1683641583.899,-54.688,-5.859,-24.414,-38.574
1683641583.903,-62.500,-16.602,-20.508,-48.340
1683641583.907,-51.758,-10.742,-6.348,-36.621
1683641583.911,-41.504,-3.906,5.859,-20.996
1683641583.915,-40.527,-7.812,3.906,-24.902
1683641583.917,-47.363,-16.602,-16.602,-33.203
1683641583.921,-50.781,-15.625,-14.160,-35.156
1683641583.925,-45.410,-4.883,7.324,-28.320
1683641583.929,-41.992,-11.230,11.230,-24.902
1683641583.933,-42.969,-23.438,-7.324,-28.809
1683641583.937,-53.711,-20.508,-24.902,-36.621
1683641583.941,-60.059,-12.207,-16.113,-39.062
1683641583.944,-60.059,-8.301,-0.977,-39.551
1683641583.948,-57.617,-8.789,-4.395,-38.574
1683641583.952,-46.875,-17.578,-11.230,-38.574
1683641583.956,-54.199,-32.715,-14.648,-43.945
1683641583.960,-53.711,-29.785,-26.855,-45.410
1683641583.977,-39.062,-12.207,-25.879,-37.598
1683641583.981,-36.133,-6.348,-8.301,-32.715
1683641583.985,-38.086,-15.625,6.836,-39.551
1683641583.989,-41.992,-23.926,-1.465,-45.898
1683641583.993,-47.363,-23.438,-22.461,-57.129
1683641583.997,-50.293,-30.762,-22.949,-57.129
1683641584.001,-51.758,-36.621,-19.043,-54.688
1683641584.004,-47.363,-25.879,-18.066,-47.852
1683641584.008,-44.922,-33.691,-12.695,-41.016
1683641584.012,-52.734,-38.574,-20.020,-46.875
1683641584.016,-60.059,-39.551,-34.180,-56.641
1683641584.020,-54.199,-35.156,-27.832,-53.223
1683641584.022,-40.039,-20.996,-17.578,-39.551
1683641584.026,-36.621,-23.438,-20.508,-33.203
1683641584.030,-44.434,-35.156,-20.020,-41.504
1683641584.034,-47.852,-34.668,-3.906,-48.828
1683641584.038,-41.016,-24.902,-5.371,-37.109
1683641584.042,-35.645,-20.508,-8.789,-27.344
1683641584.046,-37.109,-32.715,-3.418,-31.250
1683641584.049,-36.621,-35.156,-6.348,-35.156
1683641584.053,-37.598,-36.621,-9.277,-38.086
1683641584.057,-36.133,-36.133,-12.207,-36.133
1683641584.061,-36.621,-28.809,-16.602,-31.250
1683641584.065,-31.738,-17.090,-6.348,-29.297
